IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,TUR,Türkiye,Year,2021,true,,,,,,,,,,,,,74.35,,,,,,74,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AMR,Americas,Country,CRI,Costa Rica,Year,2021,true,,,,,,,,,,,,,74.97,,,,,,75,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,KAZ,Kazakhstan,Year,2021,true,,,,,,,,,,,,,75.24,,,,,,75,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,MKD,North Macedonia,Year,2021,true,,,,,,,,,,,,,75.04,,,,,,75,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AMR,Americas,Country,CUB,Cuba,Year,2021,true,,,,,,,,,,,,,75.78,,,,,,76,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AMR,Americas,Country,ECU,Ecuador,Year,2021,true,,,,,,,,,,,,,76.4,,,,,,76,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AMR,Americas,Country,COL,Colombia,Year,2021,true,,,,,,,,,,,,,76.8,,,,,,77,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,MNE,Montenegro,Year,2021,true,,,,,,,,,,,,,77.16,,,,,,77,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,WPR,Western Pacific,Country,TON,Tonga,Year,2021,true,,,,,,,,,,,,,77.04,,,,,,77,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,HUN,Hungary,Year,2021,true,,,,,,,,,,,,,78.13,,,,,,78,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,WPR,Western Pacific,Country,PLW,Palau,Year,2021,true,,,,,,,,,,,,,77.9,,,,,,78,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,WPR,Western Pacific,Country,WSM,Samoa,Year,2021,true,,,,,,,,,,,,,77.58,,,,,,78,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AMR,Americas,Country,BRB,Barbados,Year,2021,true,,,,,,,,,,,,,80,,,,,,80,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AMR,Americas,Country,BRA,Brazil,Year,2021,true,,,,,,,,,,,,,79.57,,,,,,80,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2021,true,,,,,,,,,,,,,79.51,,,,,,80,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2021,true,,,,,,,,,,,,,79.6,,,,,,80,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,ROU,Romania,Year,2021,true,,,,,,,,,,,,,79.73,,,,,,80,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AMR,Americas,Country,KNA,Saint Kitts and Nevis,Year,2021,true,,,,,,,,,,,,,80.01,,,,,,80,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AMR,Americas,Country,LCA,Saint Lucia,Year,2021,true,,,,,,,,,,,,,80.25,,,,,,80,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AMR,Americas,Country,ATG,Antigua and Barbuda,Year,2021,true,,,,,,,,,,,,,80.69,,,,,,81,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AMR,Americas,Country,PRY,Paraguay,Year,2021,true,,,,,,,,,,,,,80.68,,,,,,81,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2021,true,,,,,,,,,,,,,80.98,,,,,,81,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,DZA,Algeria,Year,2021,true,,,,,,,,,,,,,82.21,,,,,,82,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2021,true,,,,,,,,,,,,,81.84,,,,,,82,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AMR,Americas,Country,BHS,Bahamas,Year,2021,true,,,,,,,,,,,,,82.5,,,,,,83,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,WPR,Western Pacific,Country,JPN,Japan,Year,2021,true,,,,,,,,,,,,,83.44,,,,,,83,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2021,true,,,,,,,,,,,,,82.89,,,,,,83,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2021,true,,,,,,,,,,,,,82.51,,,,,,83,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AMR,Americas,Country,ARG,Argentina,Year,2021,true,,,,,,,,,,,,,84.06,,,,,,84,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AMR,Americas,Country,CHL,Chile,Year,2021,true,,,,,,,,,,,,,83.95,,,,,,84,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,EST,Estonia,Year,2021,true,,,,,,,,,,,,,83.89,,,,,,84,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2021,true,,,,,,,,,,,,,83.74,,,,,,84,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,SEAR,South-East Asia,Country,THA,Thailand,Year,2021,true,,,,,,,,,,,,,84.16,,,,,,84,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,WPR,Western Pacific,Country,CHN,China,Year,2021,true,,,,,,,,,,,,,85.24,,,,,,85,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,POL,Poland,Year,2021,true,,,,,,,,,,,,,85.39,,,,,,85,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AMR,Americas,Country,URY,Uruguay,Year,2021,true,,,,,,,,,,,,,84.72,,,,,,85,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,LUX,Luxembourg,Year,2021,true,,,,,,,,,,,,,86.41,,,,,,86,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2021,true,,,,,,,,,,,,,86.7,,,,,,87,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,SYC,Seychelles,Year,2021,true,,,,,,,,,,,,,87.12,,,,,,87,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,SVK,Slovakia,Year,2021,true,,,,,,,,,,,,,86.65,,,,,,87,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AMR,Americas,Country,CAN,Canada,Year,2021,true,,,,,,,,,,,,,88.19,,,,,,88,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,CZE,Czechia,Year,2021,true,,,,,,,,,,,,,87.81,,,,,,88,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,FRA,France,Year,2021,true,,,,,,,,,,,,,88.27,,,,,,88,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,IRL,Ireland,Year,2021,true,,,,,,,,,,,,,88.36,,,,,,88,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,ISR,Israel,Year,2021,true,,,,,,,,,,,,,88.19,,,,,,88,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,MLT,Malta,Year,2021,true,,,,,,,,,,,,,87.84,,,,,,88,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2021,true,,,,,,,,,,,,,89.37,,,,,,89,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,HRV,Croatia,Year,2021,true,,,,,,,,,,,,,88.94,,,,,,89,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,WPR,Western Pacific,Country,NZL,New Zealand,Year,2021,true,,,,,,,,,,,,,88.99,,,,,,89,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2021,true,,,,,,,,,,,,,89.4,,,,,,89,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,WPR,Western Pacific,Country,SGP,Singapore,Year,2021,true,,,,,,,,,,,,,88.61,,,,,,89,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2021,true,,,,,,,,,,,,,88.64,,,,,,89,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,AND,Andorra,Year,2021,true,,,,,,,,,,,,,90.2,,,,,,90,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,WPR,Western Pacific,Country,AUS,Australia,Year,2021,true,,,,,,,,,,,,,90.2,,,,,,90,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,CPV,Cabo Verde,Year,2021,true,,,,,,,,,,,,,90.4,,,,,,90,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,CYP,Cyprus,Year,2021,true,,,,,,,,,,,,,90.26,,,,,,90,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,ITA,Italy,Year,2021,true,,,,,,,,,,,,,90.33,,,,,,90,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,MCO,Monaco,Year,2021,true,,,,,,,,,,,,,90.2,,,,,,90,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,SMR,San Marino,Year,2021,true,,,,,,,,,,,,,90.2,,,,,,90,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AMR,Americas,Country,USA,United States of America,Year,2021,true,,,,,,,,,,,,,89.98,,,,,,90,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,BEL,Belgium,Year,2021,true,,,,,,,,,,,,,90.98,,,,,,91,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,DNK,Denmark,Year,2021,true,,,,,,,,,,,,,91.36,,,,,,91,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,FIN,Finland,Year,2021,true,,,,,,,,,,,,,91.03,,,,,,91,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,NLD,Netherlands (Kingdom of the),Year,2021,true,,,,,,,,,,,,,91.22,,,,,,91,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,SVN,Slovenia,Year,2021,true,,,,,,,,,,,,,90.96,,,,,,91,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,ESP,Spain,Year,2021,true,,,,,,,,,,,,,91.46,,,,,,91,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,AUT,Austria,Year,2021,true,,,,,,,,,,,,,91.53,,,,,,92,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,DEU,Germany,Year,2021,true,,,,,,,,,,,,,92.38,,,,,,92,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,ISL,Iceland,Year,2021,true,,,,,,,,,,,,,92.31,,,,,,92,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,SWE,Sweden,Year,2021,true,,,,,,,,,,,,,91.65,,,,,,92,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,CHE,Switzerland,Year,2021,true,,,,,,,,,,,,,92.14,,,,,,92,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,NOR,Norway,Year,2021,true,,,,,,,,,,,,,93.28,,,,,,93,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,PRT,Portugal,Year,2021,true,,,,,,,,,,,,,93.02,,,,,,93,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2021,true,,,,,,,,,,,,,97.67,,,,,,98,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,MDG,Madagascar,Year,2019,false,,,,,,,,,,,,,26.59,,,,,,27,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,TCD,Chad,Year,2019,false,,,,,,,,,,,,,29.35,,,,,,29,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,SSD,South Sudan,Year,2019,false,,,,,,,,,,,,,29.08,,,,,,29,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,ETH,Ethiopia,Year,2019,false,,,,,,,,,,,,,32.1,,,,,,32,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,MRT,Mauritania,Year,2019,false,,,,,,,,,,,,,31.78,,,,,,32,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EMR,Eastern Mediterranean,Country,SOM,Somalia,Year,2019,false,,,,,,,,,,,,,31.68,,,,,,32,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2019,false,,,,,,,,,,,,,32.74,,,,,,33,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2019,false,,,,,,,,,,,,,34.63,,,,,,35,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,GAB,Gabon,Year,2019,false,,,,,,,,,,,,,35.31,,,,,,35,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,COG,Congo,Year,2019,false,,,,,,,,,,,,,35.89,,,,,,36,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2019,false,,,,,,,,,,,,,36.24,,,,,,36,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,BEN,Benin,Year,2019,false,,,,,,,,,,,,,38.26,,,,,,38,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,AGO,Angola,Year,2019,false,,,,,,,,,,,,,39.29,,,,,,39,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,CAF,Central African Republic,Year,2019,false,,,,,,,,,,,,,38.69,,,,,,39,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,ERI,Eritrea,Year,2019,false,,,,,,,,,,,,,39.18,,,,,,39,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,GHA,Ghana,Year,2019,false,,,,,,,,,,,,,39.07,,,,,,39,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2019,false,,,,,,,,,,,,,39.77,,,,,,40,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,LBR,Liberia,Year,2019,false,,,,,,,,,,,,,40.35,,,,,,40,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,WPR,Western Pacific,Country,MNG,Mongolia,Year,2019,false,,,,,,,,,,,,,41.5,,,,,,41,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,NGA,Nigeria,Year,2019,false,,,,,,,,,,,,,40.89,,,,,,41,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,SLE,Sierra Leone,Year,2019,false,,,,,,,,,,,,,42.05,,,,,,42,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2019,false,,,,,,,,,,,,,43.17,,,,,,43,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2019,false,,,,,,,,,,,,,42.95,,,,,,43,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2019,false,,,,,,,,,,,,,42.91,,,,,,43,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,NER,Niger,Year,2019,false,,,,,,,,,,,,,43.79,,,,,,44,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2019,false,,,,,,,,,,,,,43.97,,,,,,44,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,BFA,Burkina Faso,Year,2019,false,,,,,,,,,,,,,47.3,,,,,,47,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2019,false,,,,,,,,,,,,,47.29,,,,,,47,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2019,false,,,,,,,,,,,,,48.03,,,,,,48,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,COM,Comoros,Year,2019,false,,,,,,,,,,,,,48.19,,,,,,48,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,GMB,Gambia,Year,2019,false,,,,,,,,,,,,,48.25,,,,,,48,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,GIN,Guinea,Year,2019,false,,,,,,,,,,,,,48.85,,,,,,49,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2019,false,,,,,,,,,,,,,49.3,,,,,,49,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2019,false,,,,,,,,,,,,,49.52,,,,,,50,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2019,false,,,,,,,,,,,,,50.2,,,,,,50,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2019,false,,,,,,,,,,,,,49.56,,,,,,50,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,TGO,Togo,Year,2019,false,,,,,,,,,,,,,49.87,,,,,,50,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2019,false,,,,,,,,,,,,,49.88,,,,,,50,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,UGA,Uganda,Year,2019,false,,,,,,,,,,,,,50.81,,,,,,51,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,ZWE,Zimbabwe,Year,2019,false,,,,,,,,,,,,,51.19,,,,,,51,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,CIV,Cote d'Ivoire,Year,2019,false,,,,,,,,,,,,,52.05,,,,,,52,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2019,false,,,,,,,,,,,,,52.35,,,,,,52,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,ZMB,Zambia,Year,2019,false,,,,,,,,,,,,,52.01,,,,,,52,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,MLI,Mali,Year,2019,false,,,,,,,,,,,,,53.12,,,,,,53,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,MOZ,Mozambique,Year,2019,false,,,,,,,,,,,,,53.23,,,,,,53,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2019,false,,,,,,,,,,,,,52.94,,,,,,53,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,CMR,Cameroon,Year,2019,false,,,,,,,,,,,,,53.74,,,,,,54,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,BDI,Burundi,Year,2019,false,,,,,,,,,,,,,55.3,,,,,,55,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,KEN,Kenya,Year,2019,false,,,,,,,,,,,,,54.69,,,,,,55,,,EN,2023-04-30T16:00:00.000Z
